08-18-2026 13:59:24 RAM 7119/15643MB (lfb 24x2MB) SWAP 1237/7821MB (cached 2MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,2%@729] GR3D_FREQ 97% cv0@69.375C cpu@72.968C soc2@69.718C soc0@70.593C cv1@69.906C gpu@73.875C tj@73.875C soc1@71.781C cv2@68.718C VDD_IN 20772mW/16960mW VDD_CPU_GPU_CV 9360mW/7575mW VDD_SOC 5466mW/4316mW
08-18-2026 13:59:25 RAM 7119/15643MB (lfb 24x2MB) SWAP 1237/7821MB (cached 2MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,1%@729] GR3D_FREQ 99% cv0@69.656C cpu@73.312C soc2@69.843C soc0@70.781C cv1@69.625C gpu@74.187C tj@74.187C soc1@72.093C cv2@68.812C VDD_IN 20772mW/17069mW VDD_CPU_GPU_CV 9360mW/7626mW VDD_SOC 5466mW/4349mW
08-18-2026 13:59:26 RAM 7122/15643MB (lfb 23x2MB) SWAP 1237/7821MB (cached 2MB) CPU [2%@729,1%@729,0%@729,0%@729,1%@729,2%@729,1%@729,9%@729] GR3D_FREQ 99% cv0@69.718C cpu@73.031C soc2@69.843C soc0@70.718C cv1@69.781C gpu@74.375C tj@74.375C soc1@71.843C cv2@68.968C VDD_IN 20852mW/17174mW VDD_CPU_GPU_CV 9400mW/7675mW VDD_SOC 5466mW/4380mW
08-18-2026 13:59:27 RAM 7122/15643MB (lfb 23x2MB) SWAP 1237/7821MB (cached 2MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729] GR3D_FREQ 99% cv0@69.625C cpu@73.25C soc2@69.843C soc0@70.843C cv1@69.906C gpu@74.375C tj@74.375C soc1@72.093C cv2@69.125C VDD_IN 20731mW/17270mW VDD_CPU_GPU_CV 9320mW/7719mW VDD_SOC 5466mW/4409mW
08-18-2026 13:59:28 RAM 7129/15643MB (lfb 18x2MB) SWAP 1237/7821MB (cached 2MB) CPU [5%@729,2%@729,1%@729,0%@729,0%@729,5%@729,10%@729,6%@729] GR3D_FREQ 99% cv0@69.812C cpu@73.5C soc2@69.968C soc0@71.031C cv1@70.25C gpu@74.156C tj@74.156C soc1@72.187C cv2@68.968C VDD_IN 20973mW/17368mW VDD_CPU_GPU_CV 9560mW/7768mW VDD_SOC 5466mW/4437mW
08-18-2026 13:59:29 RAM 7129/15643MB (lfb 18x2MB) SWAP 1237/7821MB (cached 2MB) CPU [2%@729,1%@729,0%@729,0%@729,0%@729,1%@729,1%@729,0%@729] GR3D_FREQ 99% cv0@69.906C cpu@73.5C soc2@70.062C soc0@71.156C cv1@70.125C gpu@74.25C tj@74.25C soc1@72.437C cv2@69.125C VDD_IN 20772mW/17455mW VDD_CPU_GPU_CV 9360mW/7809mW VDD_SOC 5466mW/4464mW
08-18-2026 13:59:30 RAM 7129/15643MB (lfb 18x2MB) SWAP 1237/7821MB (cached 2MB) CPU [1%@729,0%@729,1%@729,1%@729,0%@729,0%@729,2%@729,1%@729] GR3D_FREQ 99% cv0@70.062C cpu@73.656C soc2@70.187C soc0@71.187C cv1@70.187C gpu@74.312C tj@74.312C soc1@72.312C cv2@69.375C VDD_IN 20772mW/17538mW VDD_CPU_GPU_CV 9360mW/7847mW VDD_SOC 5466mW/4489mW
08-18-2026 13:59:31 RAM 7129/15643MB (lfb 18x2MB) SWAP 1237/7821MB (cached 2MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729] GR3D_FREQ 99% cv0@69.906C cpu@73.5C soc2@70.125C soc0@71.218C cv1@70.406C gpu@74.437C tj@74.437C soc1@72.281C cv2@69.531C VDD_IN 20772mW/17617mW VDD_CPU_GPU_CV 9320mW/7883mW VDD_SOC 5466mW/4512mW
08-18-2026 13:59:32 RAM 7130/15643MB (lfb 18x2MB) SWAP 1237/7821MB (cached 2MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,1%@729] GR3D_FREQ 99% cv0@70.062C cpu@73.687C soc2@70.375C soc0@71.156C cv1@70.406C gpu@74.531C tj@74.531C soc1@72.562C cv2@69.468C VDD_IN 20852mW/17694mW VDD_CPU_GPU_CV 9400mW/7919mW VDD_SOC 5466mW/4535mW
08-18-2026 13:59:33 RAM 7130/15643MB (lfb 18x2MB) SWAP 1237/7821MB (cached 2MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729] GR3D_FREQ 97% cv0@70.187C cpu@73.937C soc2@70.406C soc0@71.343C cv1@70.593C gpu@74.562C tj@74.562C soc1@72.656C cv2@69.531C VDD_IN 20772mW/17765mW VDD_CPU_GPU_CV 9360mW/7953mW VDD_SOC 5466mW/4557mW
08-18-2026 13:59:34 RAM 7130/15643MB (lfb 18x2MB) SWAP 1237/7821MB (cached 2MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@729,0%@729,2%@729,1%@729] GR3D_FREQ 99% cv0@70.218C cpu@74.187C soc2@70.375C soc0@71.562C cv1@70.437C gpu@74.593C tj@74.562C soc1@72.812C cv2@69.593C VDD_IN 20812mW/17835mW VDD_CPU_GPU_CV 9360mW/7985mW VDD_SOC 5466mW/4577mW
08-18-2026 13:59:35 RAM 7130/15643MB (lfb 18x2MB) SWAP 1237/7821MB (cached 2MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,2%@729,0%@729] GR3D_FREQ 99% cv0@70.343C cpu@73.812C soc2@70.437C soc0@71.437C cv1@70.468C gpu@74.656C tj@74.656C soc1@72.593C cv2@69.718C VDD_IN 20772mW/17900mW VDD_CPU_GPU_CV 9320mW/8015mW VDD_SOC 5466mW/4597mW
08-18-2026 13:59:36 RAM 7131/15643MB (lfb 17x2MB) SWAP 1237/7821MB (cached 2MB) CPU [1%@729,1%@729,0%@729,0%@729,0%@729,0%@729,4%@729,0%@729] GR3D_FREQ 99% cv0@70.312C cpu@73.937C soc2@70.531C soc0@71.593C cv1@70.781C gpu@74.875C tj@74.875C soc1@72.75C cv2@69.656C VDD_IN 20812mW/17963mW VDD_CPU_GPU_CV 9360mW/8044mW VDD_SOC 5466mW/4616mW
08-18-2026 13:59:37 RAM 7131/15643MB (lfb 17x2MB) SWAP 1237/7821MB (cached 2MB) CPU [1%@729,0%@729,1%@729,1%@729,0%@729,0%@729,2%@729,0%@729] GR3D_FREQ 97% cv0@70.437C cpu@73.906C soc2@70.687C soc0@71.625C cv1@70.812C gpu@75C tj@75C soc1@72.843C cv2@69.812C VDD_IN 20812mW/18024mW VDD_CPU_GPU_CV 9360mW/8072mW VDD_SOC 5466mW/4634mW
08-18-2026 13:59:38 RAM 5896/15643MB (lfb 3x4MB) SWAP 1237/7821MB (cached 2MB) CPU [23%@1984,0%@1984,0%@1984,0%@1984,9%@1420,0%@1420,1%@1420,0%@1420] GR3D_FREQ 0% cv0@71.156C cpu@73.531C soc2@70.531C soc0@71.656C cv1@70.718C gpu@71.625C tj@73.531C soc1@73.093C cv2@69.906C VDD_IN 16153mW/17985mW VDD_CPU_GPU_CV 6752mW/8044mW VDD_SOC 4394mW/4629mW
